title,date,author_for_reference,pdf_url
Selective laser melting for production of a novel high temperature electrothermal propulsion system,2016,F. Romei,https://eprints.soton.ac.uk/401469/1/Selective%2520Laser%2520Melting%2520for%2520Production%2520of%2520a%2520Novel%2520High%2520Temperature%2520Electrothermal%2520Propulsion%2520System.pdf
Multiphysics model validation of resistojets with concentric tubular heat exchanger,2017-12-15,Federico Romei,https://eprints.soton.ac.uk/412423/1/EUCASS_17_abstract_v1_final.pdf
Performance testing and evaluation of a high temperature xenon resistojet prototype manufactured by selective laser melting,2017-10-12,Federico Romei,https://eprints.soton.ac.uk/415095/1/FRomei_IEPC_17_abstract.pdf
Performance testing and evaluation of a high temperature xenon resistojet prototype manufactured by selective laser melting,2017-10-12,Federico Romei,https://eprints.soton.ac.uk/415095/2/FRomei_IEPC_17_v4_uploaded.pdf
A thermo-fluidic model for a low power xenon resistojet,2015,Federico Romei,https://eprints.soton.ac.uk/401468/1/A%2520Thermo-Fluidic%2520Model%2520for%2520a%2520Low%2520Power%2520Xenon%2520Resistojet.pdf
High performance resistojet thruster: STAR Status Update,2018-05-18,Federico Romei,https://eprints.soton.ac.uk/417359/1/FRomei_High_Performance_Resistojet_Thruster_STAR_Status_Update.pdf
High performance resistojet thruster: STAR Status Update,2018-05-18,Federico Romei,https://eprints.soton.ac.uk/417359/2/257_ROMEI.pdf
Zealotry and influence maximization in the voter model: when to target zealots?,2020-02-22,Guillermo Romero Moreno,https://eprints.soton.ac.uk/437817/1/Paper192.pdf
Saliency map on Cnns for protein secondary structure prediction,2019-05,Guillermo Romero Moreno,https://eprints.soton.ac.uk/430913/1/Template.pdf
The effects of party competition on consensus formation,2021-07-19,Guillermo Romero Moreno,https://eprints.soton.ac.uk/449484/1/ABMHub_The_effects_of_party_competition_on_consensus_formation.pdf
Shielding and shadowing: a tale of two strategies for opinion control in the voting dynamics,2020-01-01,Guillermo Romero Moreno,https://eprints.soton.ac.uk/434969/1/On_the_shielding_effect.pdf
A Kalman filter based estimation method for on-board public transport passenger comfort using incomplete Automatic Passenger Counting data,2023-01-08,C. Roncoli,https://eprints.soton.ac.uk/475143/1/4_78.pdf
Evaluating the use of lithium sulphur batteries for a deep ocean pressure balanced AUV energy source,2016-11,Daniel Roper,https://eprints.soton.ac.uk/405168/1/07778667.pdf
The proposed Press Publishers' right: an actual solution?,2017-09-06,Eleonora Rosati,https://eprints.soton.ac.uk/414799/1/2017_09_06_Better_Regulation_for_Copyright_Academics_meet_Policy_Makers_Proceedings.pdf
A Scoring Rule-Based Mechanism for Aggregate Demand Prediction in the Smart Grid,2012-06,Harry Rose,https://eprints.soton.ac.uk/273139/1/ADP.pdf
A Scoring Rule-Based Mechanism for Aggregate Demand Prediction in the Smart Grid,2012-06,Harry Rose,https://eprints.soton.ac.uk/273139/2/AAMAS_2012_poster.pdf
Mechanism Design for Aggregated Demand Prediction in the Smart Grid,2011,Harry Rose,https://eprints.soton.ac.uk/272354/1/Rose.pdf
The effect of the GNSS disposal strategies on the long term evolution of the MEO region,2016-09-26,A. Rossi,https://eprints.soton.ac.uk/408239/1/The_effect_of_the_GNSS_disposal_strategies_on_the_long_term_evolution_of_the_MEO_region_IAC_2016_MEO_rossi.pdf
A quantitative evaluation of the environmental impact of the mega constellations,2017,A. Rossi,https://eprints.soton.ac.uk/414304/1/paper_ESOC2017_Rossi_et_al_megacon.pdf
MEO dynamics and GNSS disposal strategies,2017,Alessandro Rossi,https://eprints.soton.ac.uk/414303/1/paper_MEO_esoc2017.pdf
Low cost and low intrusive approach to test on-line the scheduler of high performance microprocessors,2010-05,Daniele Rossi,https://eprints.soton.ac.uk/368909/1/cf10-scheduler.pdf
Secure communication protocol for wireless sensor networks,2010-09,Daniele Rossi,https://eprints.soton.ac.uk/368911/1/ewdts10.pdf
Transient fault and soft error on-die monitoring scheme,2010-10,Daniele Rossi,https://eprints.soton.ac.uk/368912/1/dfts10.pdf
Impact of aging phenomena on soft error susceptibility,2011-10,Daniele Rossi,https://eprints.soton.ac.uk/368915/1/dft_2011_NBTI.pdf
NBTI and leakage aware sleep transistor design for reliable and energy efficient power gating,2015-07-02,Daniele Rossi,https://eprints.soton.ac.uk/374987/1/ets15-84.pdf
BTI and leakage aware dynamic voltage scaling for reliable low power cache memories,2015-08-31,Daniele Rossi,https://eprints.soton.ac.uk/377302/1/IOLTS15.pdf
Error correcting code analysis for cache memory high reliability and performance,2011-03,Daniele Rossi,https://eprints.soton.ac.uk/368913/1/date11.pdf
"A workflow hybrid as a multi-model, multi-paradigm simulation framework",2010-10,Stuart Rossiter,https://eprints.soton.ac.uk/191375/1/rossiter2010b.pdf
IDAC: A Sensor-Based Model for Presence Control and Idleness Detection in Brazilian Companies,2016-03-01,Gustavo Rostirolla,https://eprints.soton.ac.uk/390194/1/IDAC.pdf
A wireless power transfer system for electrical vehicles exploiting magnetically coupled resonance and a tapped capacitance impedance transformer,2014-09-02,M. Rotaru,https://eprints.soton.ac.uk/368710/1/Paper074_M.D.Rotaru.pdf
Numerical and experimental study of the effects of load and distance variation on wireless power transfer systems using magnetically coupled resonators,2014-03-31,M. Rotaru,https://eprints.soton.ac.uk/364289/1/CEM2014%2520MR%2520RT%2520RA%2520TK%2520JKS%2520P5.03.pdf
Band widening technique for small integrated packaged antennas,2015-12-04,Mihai Rotaru,https://eprints.soton.ac.uk/388538/1/p412.pdf
Prediction of fan tone radiation scattered by a cylindrical fuselage,2022-02-15,Dionysios-Marios Rouvas,https://eprints.soton.ac.uk/468268/1/Rouvas_2022_IOP_Conf._Ser._Mater._Sci._Eng._1226_012050_1_.pdf
Theoretical methods for the prediction of near-field and far-field sound radiation of fan tones scattered by a cylindrical fuselage,2021-06-28,Dionysios-Marios Rouvas,https://eprints.soton.ac.uk/468266/1/Rouvas_McAlpine_AIAA_Aviation_2021_postprint_open_access.pdf
An analytical model of sound refraction by the fuselage boundary layer for fan tone radiation from a turbofan aero-engine,2022-06-13,Dionysios-Marios Rouvas,https://eprints.soton.ac.uk/470348/1/Rouvas_McAlpine_AIAA2022_post_print_open_access.pdf
Mid-infrared Ta<sub>2</sub>O<sub>5</sub> waveguides for evanescent sensing of stem cell differentiation,2014,D.J. Rowe,https://eprints.soton.ac.uk/366302/1/6492.pdf
A superoscillatory metalens array,2013-01,T. Roy,https://eprints.soton.ac.uk/375994/1/5684.pdf
Solid-immersion super-oscillatory lens for heat assisted magnetic recording technology and nanoscale imaging,2014,T. Roy,https://eprints.soton.ac.uk/366391/1/6225.pdf
NGO and business collaborations in rural sales programmes in Bangladesh: disputing the commercial-social paradox,2020-07-02,Taposh Roy,https://eprints.soton.ac.uk/441878/1/NGOs_and_Business_partnership_EGOS_23rd_June_20.pdf
Mapping the Underworld: Location Phase II - Latest Developments,2010-11-08,A C D Royal,https://eprints.soton.ac.uk/271738/1/Paper_0-0-47_-_MTU2_-_No_Dig_2010__2_.pdf
Mapping the Underworld: A Step-Change in the Approach to Utility Location and Designation,2011-11-01,A C D Royal,https://eprints.soton.ac.uk/272989/1/Mapping%2520the%2520Underworld%2520A%2520Step-Change%2520in%2520the%2520Approach%2520to%2520Utility%2520Location%2520and%2520Designation.pdf
Online resource allocation in edge computing using distributed bidding approaches,2021-07-08,Caroline Rublein,https://eprints.soton.ac.uk/450754/1/Online_Resource_Allocation_in_Edge_Computing_Using_Distributed_Bidding_Approaches.pdf
Automated critical device identification for configurable analogue transistors,2012-03,Robert Rudolf,https://eprints.soton.ac.uk/351970/1/CAT%2520paper09.docx
Reliability improvement and online calibration of ICs using configurable analogue transistors,2012-03,Robert Rudolf,https://eprints.soton.ac.uk/351971/1/RobertAero05.docx
Interactive real-time implementations of Higher Order Ambisonics to binaural rendering using VISR,2019,Santiago Ruiz,https://eprints.soton.ac.uk/429942/1/Santiago_AESYork2019.pdf
Exploiting the Web of Data to provide descriptions of ICT tools: a preliminary report about SEEK-AT-WD,2012-04-17,Adolfo Ruiz-Calleja,https://eprints.soton.ac.uk/340777/1/12-paper-19.pdf
Global asteroid risk analysis,2014-09-29,Clemens Rumpf,https://eprints.soton.ac.uk/386014/1/Rumpf_Global_Asteroid_Risk_Analysis.pdf
Global impact risk of known asteroids,2016-03-05,Clemens Rumpf,https://eprints.soton.ac.uk/390623/1/IEEE_Aerospace_Manuscript_revised.pdf
Monitoring the global asteroid impact risk,2015-10-12,Clemens Rumpf,https://eprints.soton.ac.uk/386013/1/MONITORING%2520THE%2520GLOBAL%2520ASTEROID%2520IMPACT%2520RISK.pdf
Enhancing microelectronics education with large-scale student projects,2016-05-11,Clemens Rumpf,https://eprints.soton.ac.uk/390622/1/EWME_Workshop_Paper_submission.pdf
Set-based parameter estimation for symmetric network motifs,2011-08-29,Philipp Rumschinski,https://eprints.soton.ac.uk/353684/1/50909.html
Influence of discretization errors on set-based parameter estimation,2010-12-17,Philipp Rumschinski,https://eprints.soton.ac.uk/353703/1/stamp.jsp_arnumber%253D05717519%2526tag%253D1
Discrete-to-continuous dynamics reconstruction for bilinear systems,2012-12,Philipp Rumschinski,https://eprints.soton.ac.uk/353763/1/stamp.jsp_tp%253D%2526arnumber%253D6426859%2526tag%253D1
Investigation on the noise emission mechanism of PC keyboards,2014-01,Emiliano Rustighi,https://eprints.soton.ac.uk/372566/1/__soton.ac.uk_ude_personalfiles_users_erustigh_mydesktop_Paper%252001.pdf
Apodization and phase methods applied to the seismic detection of underground objects,2018-09-19,Emiliano Rustighi,https://eprints.soton.ac.uk/428210/1/apodization_phase_methods_2.pdf
Flattening the curve through reinforcement learning driven test and trace policies,2022-12-22,Andrei Rusu,https://eprints.soton.ac.uk/473363/1/FlatteningTheCurveRL.pdf
Robust IDA-PBC and PID-like control for port-controlled Hamiltonian systems,2015,Mutaz Ryalat,https://eprints.soton.ac.uk/382358/1/robust_IDA_revised01_2c_140815.pdf
Experimental progress towards the MicroThrust MEMS electrospray electric propulsion system,2013-10-06,C. Ryan,https://eprints.soton.ac.uk/435376/1/Ryan_C_IEPC_2013_146.pdf
Influence of low amounts of nanostructured silica and calcium carbonate fillers on the large-area dielectric breakdown performance of bi-axially oriented polypropylene,2014-10-19,Ilkka Rytöluoto,https://eprints.soton.ac.uk/372536/1/CEIDP%25202014_Paper%2520230_Revised%2520Paper_Ilkka%2520Ryt%25C3%25B6luoto.pdf
EO Big Data connectors and analytics for understanding the effects of climate change on migratory trends of marine wildlife,2017-05,Z.A. Sabeur,https://eprints.soton.ac.uk/412614/1/EO_Big_Data_Connectors_and_Analytics_for_Understanding_the_Effects_of_Climate_Change_on_Migratory_Trends_of_Marine_Wildlife.docx
An integrated decision-support information system on the impact of extreme natural hazards on critical infrastructure,2018-04-25,Z.A. Sabeur,https://eprints.soton.ac.uk/412611/1/An_Integrated_Decision_Support_Information_System_on_the_Impact_of_Extreme_Natural_Hazards_on_Critical_Infrastructure.docx
Modeling and detection of hydrodynamic trends for advancing early-tsunami warnings,2013-07,Zoheir Sabeur,https://eprints.soton.ac.uk/359365/1/TRIDEC_ISOPE2013_ZAS_BAZ_Template_FNL_2013_02_28_pageadjust.doc
Modeling and detection of hydrodynamic trends for advancing early-tsunami warnings,2013-07,Zoheir Sabeur,https://eprints.soton.ac.uk/359365/2/359365.pdf
"Scalable big data platform, mining and analytics services for optimized forecast of animals habitats",2018-06-24,Zoheir Sabeur,https://eprints.soton.ac.uk/421909/1/Scalable_Big_Data_Platform_Miningand_Analytics_Services_for_Opt.pdf
EO big data analytics for the discovery of new trends of marine species habitats in a changing global climate,2017-11,Zoheir Sabeur,https://eprints.soton.ac.uk/416802/1/32688872.pdf
"Large scale surveillance, detection and alerts information management system for critical infrastructure",2017-05,Zoheir Sabeur,https://eprints.soton.ac.uk/412613/1/Large_Scale_Surveillance_Detection_and_Alerts_Information_Management_System_for_Critical_Infrastructure.docx
Fault detection in small diameter pipes using ultrasonic guided wave technology,2015,Rahul Sabhnani,https://eprints.soton.ac.uk/376407/1/Fault%2520detection%2520in%2520small%2520diameter%2520pipes%2520using%2520ultrasonic.pdf
Fault detection in small diameter pipes using ultrasonic guided wave technology,2015,Rahul Sabhnani,https://eprints.soton.ac.uk/376407/2/94353F.pdf
End-of-life disposal of sub-3U CubeSat with a printed thin-film vacuum arc thruster,2022-09-22,Kash Saddul,https://eprints.soton.ac.uk/472810/1/EOL_disposal_of_a_sub_3U_CubeSat_using_a_thin_film_vaccuum_arc_thruster.pdf
TinyOps: ImageNet Scale Deep Learning on Microcontrollers,2022,Sulaiman Sadiq,https://eprints.soton.ac.uk/456880/1/Sadiq_TinyOps_ImageNet_Scale_Deep_Learning_on_Microcontrollers_CVPRW_2022_paper.pdf
DEff-ARTS: differentiable efficient ARchiTecture search,2020-12-12,Sulaiman Sadiq,https://eprints.soton.ac.uk/446198/1/DEff_ARTS_NeurIPS2020_MLforSys_CamReady.pdf
Change in the electrical properties due to modification of the epoxy network structure using reactive diluents,2016-12-19,Istebreq Saeedi,https://eprints.soton.ac.uk/410797/1/Change_in_The_Electrical_Properties_Due_to_Modification_Of_The_Epoxy_Network_Structure_Using_Reactive_Diluents.pdf
On the dielectric performance of modified epoxy networks,2016-07-03,Istebreq Saeedi,https://eprints.soton.ac.uk/397742/1/81396.pdf
The effect of curing conditions on the electrical properties of an epoxy resin,2016-12-19,Istebreq Saeedi,https://eprints.soton.ac.uk/410796/1/The_Effect_of_Curing_Conditions_on_the_Electrical_Properties_of_an_Epoxy_Resin.pdf
The influence of the molecular architecture on the thermal and the dielectric properties of epoxy resin networks,2018-06-29,Istebreq A. Saeedi,https://eprints.soton.ac.uk/422907/1/The_Influence_Of_The_Molecular_Architecture_On_The_Thermal_And_The_Dielectric_Properties_Of_Epoxy_Resin_Networks_.pdf
Review and analysis of Cloud Computing Quality of Experience,2014-04-04,Fash Safdari,https://eprints.soton.ac.uk/362552/1/QoE_WorkShop_Paper_Fash_VC_19_Feb_submission.pdf
The complex processes of post-student migration and returning to the parental home,2012-07-03,Joanna Sage,https://eprints.soton.ac.uk/344940/1/Sage_student_migration.pdf
"Emergent design challenges for embedded systems and paths forward: Mixed-criticality, energy, reliability and security perspectives: Special Session Paper",2021-08-01,Siva Satyendra Sahoo,https://eprints.soton.ac.uk/450774/1/ESWEEK_2021_SS_2_.pdf
Multi-element fiber for space-division multiplexing,2014-02,J.K. Sahu,https://eprints.soton.ac.uk/363312/1/6329.pdf
Fibers for high-power lasers and amplifiers,2011-07-07,J.K. Sahu,https://eprints.soton.ac.uk/341315/1/5152.pdf
Ytterbium-doped low-NA P-Al-silicate large-mode-area fiber for high power applications,2010,J.K. Sahu,https://eprints.soton.ac.uk/340688/1/4672.pdf
"Spatio-temporal  Bayesian modeling of precipitation using rain gauge data from the Hubbard Brook Experimental Forest, New Hampshire, USA",2020-10-02,Sujit Sahu,https://eprints.soton.ac.uk/449154/1/newpaper.pdf
A cost-efficient delay-fault monitor,2017-09-28,Gaole Sai,https://eprints.soton.ac.uk/412775/1/PID4689563.pdf
Impact of false data injection attacks in wide area damping control,2022-12-17,Abhishek Saini,https://eprints.soton.ac.uk/476638/1/Impact_of_False_Data_Injection_Attacks_in_Wide_Area_Damping_Control_AAM.pdf
Impact of false data injection attacks in wide area damping control,2022-12-17,Abhishek Saini,https://eprints.soton.ac.uk/476638/2/indexcodes.txt
Novel Si photonic waveguides and applications to optical modulators,2019-11-17,Shinichi Saito,https://eprints.soton.ac.uk/434448/1/MOC2019_Saito.doc
Quantum dipole in a silicon transistor: Quantum simulation for strongly correlated system,2017-09-22,Shinichi Saito,https://eprints.soton.ac.uk/417138/1/QuantumDipole_SSDM_Saito_rev1_reduced.pdf
Wear induced changes in surface topography during running-in of rolling-sliding contacts,2023-04-16,Maruti Sai Dhiraj Sakhamuri,https://eprints.soton.ac.uk/475342/1/WOM_Maruti_Final_Approved.pdf
Wear induced changes in surface topography during running-in of rolling-sliding contacts,2023-04-16,Maruti Sai Dhiraj Sakhamuri,https://eprints.soton.ac.uk/475342/2/1_s2.0_S0043164823000686_main.pdf
Advances in hollow core fiber for the 1μm and visible wavelength regions,2020-07-13,Hesham Sakr,https://eprints.soton.ac.uk/443755/1/Sakr_et_al._OSA_SoF_Final.pdf
Record low loss hollow core fiber for the 1µm region,2019-07,Hesham Sakr,https://eprints.soton.ac.uk/433235/1/Sakr_Poletti_et_al._N20C02B1_CLEO_Europe.pdf
Ultrawide bandwidth hollow core fiber for interband short reach data transmission,2019-03,Hesham Sakr,https://eprints.soton.ac.uk/429349/1/Sakr_et_al_OFC_2019_Th4A.1.pdf
Terrain Aided Navigation for Long Range AUV operations at arctic latitudes,2016-12-12,Georgios Salavasidis,https://eprints.soton.ac.uk/407189/1/07778658.pdf
Applying Event-B Atomicity Decomposition to a Multi Media Protocol,2010,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/271261/1/Applying_Event-B_Atomicity_Decomposition_to_a_Multi_Media%2520Protocol.pdf
Applying Event-B Atomicity Decomposition to a Multi Media Protocol,2010,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/271261/2/MediaChannel_Manual.zip
Applying Event-B Atomicity Decomposition to a Multi Media Protocol,2010,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/271261/3/MediaChannel_Automatic.zip
A systematic approach to atomicity decomposition in Event-B,2012,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/340356/1/paper.pdf
Extending Code Generation to Support Platform-Independent Event-B Models,2016,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/403135/1/proceedings.pdf
"Generating SPARK from Event-B, providing fundamental safety and security",2022,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/474478/1/DETECT_2022_SPARK.pdf
Towards automatic code generation of run-time power management for embedded systems using formal methods,2015-09,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/379127/1/MCSoC2015.pdf
Applying Atomicity and Model Decomposition to a Space Craft System in Event-B,2011,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/272048/1/Applying_Atomicity_and_Model_Decomposition_to_a_Space_Craft_System_in_Event-B.pdf
Applying Atomicity and Model Decomposition to a Space Craft System in Event-B,2011,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/272048/2/BepiColombo_Manual.zip
Applying Atomicity and Model Decomposition to a Space Craft System in Event-B,2011,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/272048/3/BepiColombo_Automatic.zip
Applying an integrated modelling process to run-time management of many-core systems,2014-09,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/366747/1/iFM2014.pdf
Extensible Record Structures in Event-B,2021-06,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/448194/1/ABZ2021_Record.pdf
Refinable record structures in formal methods,2021,Asieh Salehi Fathabadi,https://eprints.soton.ac.uk/449859/1/Detect2021_Record_paper.pdf
CrowdAR: a live video annotation tool for rapid mapping,2016-06-08,Elliot Salisbury,https://eprints.soton.ac.uk/399365/1/Humanitarian_Technology_2016.pdf
CrowdAR: augmenting live video with a real-time crowd,2015-11-08,Elliot Salisbury,https://eprints.soton.ac.uk/382948/1/salisbury_hcomp2015.pdf
Real-time opinion aggregation methods for crowd robotics,2015-05,Elliot Salisbury,https://eprints.soton.ac.uk/375287/1/document.pdf
The Propagation Losses of Cold Deposited Zinc Sulfide Waveguides,2011-03,S. Salleh,https://eprints.soton.ac.uk/271674/1/OEMA2011_Saafie_Salleh-4Nov2010.pdf
Structural and surface characterization of cold deposited zinc sulfide thin films,2010,Saafie Salleh,https://eprints.soton.ac.uk/193377/1/4930.pdf
The Design and Implementation of Minimal RDFS Backward Reasoning in 4store,2011-05,Manuel Salvadores,https://eprints.soton.ac.uk/272093/1/eswc2011_salvadores_4sr.pdf
The Design and Implementation of Minimal RDFS Backward Reasoning in 4store,2011-05,Manuel Salvadores,https://eprints.soton.ac.uk/272093/2/4sr-eswc2011-slides.ppt
4s-reasoner: RDFS Backward Chained Reasoning Support in 4store,2010-09,Manuel Salvadores,https://eprints.soton.ac.uk/271255/1/kr3_wi_2010.pdf
Domain-specific backlinking services in the Web of Data,2010-09,Manuel Salvadores,https://eprints.soton.ac.uk/271258/1/backlinks_wi2010_extended.pdf
Domain-specific backlinking services in the Web of Data,2010-09,Manuel Salvadores,https://eprints.soton.ac.uk/271258/2/backlinks_wi2010.pdf
Analysis and optimisation of tuned mass dampers for impulsive excitation,2013-07-02,Jonathan Salvi,https://eprints.soton.ac.uk/355210/1/__soton.ac.uk_ude_personalfiles_users_erustigh_mydesktop_Temp%2520for%2520ePrints_2013_Salvi_RASD2013_TMD.pdf
Analysis and optimisation of tuned mass dampers for impulsive excitation,2013-07-02,Jonathan Salvi,https://eprints.soton.ac.uk/355210/2/__soton.ac.uk_ude_PersonalFiles_Users_erustigh_mydocuments_Work_documents_Papers_publications_my_papers_2013_Salvi_RASD2013_TMD.pdf
Social Event Detection via sparse multi-modal feature selection and incremental density based clustering,2013-10-18,Sina Samangooei,https://eprints.soton.ac.uk/358837/1/sed.pdf
Social Event Detection via sparse multi-modal feature selection and incremental density based clustering,2013-10-18,Sina Samangooei,https://eprints.soton.ac.uk/358837/2/Mediaeval-Search.pdf
Social Event Detection via sparse multi-modal feature selection and incremental density based clustering,2013-10-18,Sina Samangooei,https://eprints.soton.ac.uk/358837/3/sed2013-long.pdf
Social Event Detection via sparse multi-modal feature selection and incremental density based clustering,2013-10-18,Sina Samangooei,https://eprints.soton.ac.uk/358837/4/sed2013-short.pdf
On Semantic Soft-Biometric Labels,2014,Sina Samangooei,https://eprints.soton.ac.uk/376713/1/Samangooei%2520Biomet%25202014.pdf
3D soundfield reproduction using higher order loudspeakers,2013-05-31,P.N. Samarasinghe,https://eprints.soton.ac.uk/359530/1/Samarasinghe_ICASSP_2013.pdf
The B*Bπ coupling with relativistic heavy quarks,2013-08,Benjamin Samways,https://eprints.soton.ac.uk/367736/1/__userfiles.soton.ac.uk_Users_nl2_mydesktop_Slabakova_Chemistry_articles_1311%25202251.pdf
Germania (2012) – Atrapados entre el pasado y el presente,2014-03-14,Claudia Sandberg,https://eprints.soton.ac.uk/364904/1/ponencia%2520Claudia%2520Sandberg%2520FINAL.docx
Zwischen Revolutionsromantik und mangelnder Leidenschaft für den Sozialismus. Die Rezeption von Peter Lilienthals film Es herrscht Ruhe im Land (1975) in Ost- und Westdeutschland,2012-03,Claudia Sandberg,https://eprints.soton.ac.uk/346772/1/Claudia%2520Sandberg%2520Artikel%2520FINAL%252021-9-12.doc
Assessing the sensitivity of turbine cascade flow to inflow disturbances using direct numerical simulation,2012-09-13,R.D. Sandberg,https://eprints.soton.ac.uk/353475/1/ISUAAAT13-Sandberg_Pichler_Chen_Cascade_5n.pdf
Compressible direct numerical simulation of low-pressure turbines: part I - methodology,2014-06,R.D. Sandberg,https://eprints.soton.ac.uk/370733/1/__soton.ac.uk_ude_PersonalFiles_Users_jec5_mydocuments_Eprints_eprint%2520pdfs_richard%2520sandberg_compressible%2520direct%2520numerical%2520simulation%2520of%2520low%2520pressure%2520turbines%2520part%2520i%2520methodology.pdf
X-Ray tomography for structural analysis of microstructured optical fibres and preforms,2014-09,S.R. Sandoghchi,https://eprints.soton.ac.uk/369659/1/6653.pdf
The neural space: a physiologically inspired noise reduction strategy based on fractional derivatives,2011-10,Jinqiu Sang,https://eprints.soton.ac.uk/336074/1/fractional_noise_reduction.pdf
Supervised sparse coding strategy in hearing aids,2011-08,Jinqiu Sang,https://eprints.soton.ac.uk/336070/1/0174-1569469673.pdf
Assessment and remediation of old railway embankments for the next 175 years,2022-06-08,Jeerapat Sang-Iam,https://eprints.soton.ac.uk/468062/1/WCRR2022_0765_paper_FINAL.pdf
Autonomous landing experiments with an underwater vehicle for multi-resolution wide area seafloor survey,2011,M. Sangekar,https://eprints.soton.ac.uk/414135/1/Sangekar_2011_Oceans.pdf
Wide area seafloor observation using an Autonomous Landing Vehicle with adaptive resolution capability,2012,M. Sangekar,https://eprints.soton.ac.uk/414134/1/Sangekar_2012_Oceans.pdf
Stability and unsteadiness in a 2D laminar shock-induced separation bubble,2013-06-24,A. Sansica,https://eprints.soton.ac.uk/361136/1/AIAA_ASansica_NDSandham_ZHu.pdf
Transition location effect on oblique shock-wave/boundary-layer Interaction at M=1.5,2018,Andrea Sansica,https://eprints.soton.ac.uk/415692/1/Transition_location_effect.pdf
Transition location effect on oblique shock-wave/boundary-layer Interaction at M=1.5,2018,Andrea Sansica,https://eprints.soton.ac.uk/415692/2/Transition_location_effect.pdf
Stream ancestor function: A mechanism for fine-grained provenance in stream processing systems,2012-05,Watsawee Sansrimahachai,https://eprints.soton.ac.uk/357065/1/fineGrainedProvenance_cameraReady.pdf
Combined atomic force microscopy and photoluminescence imaging to increase the yield of quantum dot photonic devices,2017-06,L. Sapienza,https://eprints.soton.ac.uk/413043/1/AFM_PL_FiO_abstract.pdf
Anderson localization of visible light for high-quality on-chip optical cavities,2018,Luca Sapienza,https://eprints.soton.ac.uk/418247/1/AL_abstract_v1.4.pdf
Anderson-localization of Visible Light in Disordered Photonic Crystal Waveguides,2018,Luca Sapienza,https://eprints.soton.ac.uk/420729/1/AL_abstract_v1.0.pdf
Efficient confinement of visible light in disordered photonic crystals,2018,Luca Sapienza,https://eprints.soton.ac.uk/420730/1/LSapienza_EOS_abstract.pdf
Metallic nano-rings for enhanced extraction of light from single InAs/GaAs quantum dots,2018,Luca Sapienza,https://eprints.soton.ac.uk/418246/1/Rings_abstract_v1.3.pdf
Optical sensing with Anderson-localized light,2018,Luca Sapienza,https://eprints.soton.ac.uk/418550/1/CLEO_TROJAK_Abstract_Sensing_1.4.pdf
"Proprietary injunctions, freezing injunctions and disclosure orders: Towards a level-playing field in cross-border litigation",2019-06-06,Filip Saranovic,https://eprints.soton.ac.uk/433524/1/Proprietary_Injunctions_and_Freezing_Orders_FS_6_June_2019.pptx
Methods for intrinsic evaluation of links in the Web of Data,2017-02-22,Cristina Sarasua,https://eprints.soton.ac.uk/406415/1/ESWC_2017_paper_192.pdf
Inference and discovery in remote sensing data with features extracted using deep networks,2017-11-21,Isabel Sargent,https://eprints.soton.ac.uk/414240/1/ImageLearn_BCSAI2017.pdf
Inference and discovery in remote sensing data with features extracted using deep networks,2017-11-21,Isabel Sargent,https://eprints.soton.ac.uk/414240/2/ImageLearn_BCSAI2017.pdf
A full wafer dicing free dry release process for MEMS devices,2010-09-01,Ibrahim Sari,https://eprints.soton.ac.uk/409584/1/1_s2.0_S1877705810007897_main.pdf
The role of institutional repositories in addressing higher education challenges,2010-11-03,Farhana Sarker,https://eprints.soton.ac.uk/271694/1/The_Role_of_Institutional_Repositories_in_addressing_Higher_Education_Challenges.pdf
Exploring student predictive model that relies on institutional databases and open data instead of traditional questionnaires,2013-05-14,Farhana Sarker,https://eprints.soton.ac.uk/353484/1/Exploring%2520Student%2520Predictive%2520Model%2520that%2520Relies%2520on%2520Institutional%2520Databases%2520and%2520Open%2520Data%2520Instead%2520of%2520Traditional%2520Questionnaires.pdf
Specification and refinement of discrete timing properties in Event-B,2011-09-14,Mohammad Reza Sarshogh,https://eprints.soton.ac.uk/272480/1/AVoCS10.pdf
Trust in Crowds: probabilistic behaviour in anonymity protocols,2010-04,Vladimiro Sassone,https://eprints.soton.ac.uk/268594/1/crowds-trustTGC.pdf
Towards real-time control of a double gimbaled acoustic probe for measurement of manganese crusts thickness,2013,Takumi Sato,https://eprints.soton.ac.uk/414132/1/Sato_2013_UT.pdf
Towards active control of a gimbaled acoustic probe for measurement of manganese crusts thickness,2012,Takumi Sato,https://eprints.soton.ac.uk/414133/1/Sato_2012_OES.pdf
Towards real -time quantification of seawater composition using laser induced breakdown spectroscopy,2015,Takumi Sato,https://eprints.soton.ac.uk/414131/1/Sato_2015_Oceans.pdf
