title,date,author_for_reference,pdf_url
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/51/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/52/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/53/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/54/small.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/59/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/60/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/61/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/62/small.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/63/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/64/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/65/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/66/small.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/67/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/68/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/69/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/70/small.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/71/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/72/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/73/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/74/small.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/75/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/76/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/77/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/78/small.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/79/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/80/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/81/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/82/small.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/83/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/84/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/85/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/86/small.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/87/lightbox.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/88/preview.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/89/medium.jpg
Bad shit,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11763/90/small.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/1/%27Bad%20shit%27%20by%20Keith%20Harrison%20at%20the%20Tetley%20Weekender%2C%202018%20%28photo%20courtesy%20of%20Helena%20Dolby%29%20IMG_45.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/2/%27Bad%20shit%27%20by%20Keith%20Harrison%20at%20the%20Tetley%20Weekender%2C%202018%20%28photo%20courtesy%20of%20Helena%20Dolby%29%20IMG_46.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/3/%27Bad%20shit%27%20by%20Keith%20Harrison%20at%20the%20Tetley%20Weekender%2C%202018%20%28photo%20courtesy%20of%20Helena%20Dolby%29%20IMG_47.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/4/%27Bad%20shit%27%20by%20Keith%20Harrison%20at%20the%20Tetley%20Weekender%2C%202018%20%28photo%20courtesy%20of%20Helena%20Dolby%29%20IMG_102.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/5/%27Bad%20shit%27%20by%20Keith%20Harrison%20at%20the%20Tetley%20Weekender%2C%202018%20%28photo%20courtesy%20of%20Helena%20Dolby%29%20IMG_103.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/6/lightbox.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/7/preview.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/8/medium.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/9/small.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/10/lightbox.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/11/preview.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/12/medium.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/13/small.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/14/lightbox.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/15/preview.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/16/medium.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/17/small.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/18/lightbox.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/19/preview.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/20/medium.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/21/small.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/22/lightbox.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/23/preview.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/24/medium.jpg
'Bad shit' - part of the experiments workshop,2018-05,K Harrison,https://researchspace.bathspa.ac.uk/11764/25/small.jpg
A future robot considers the human heart; A future bot projects onto itself a likeness of Darwin; A future bot addresses the mob boss released from jail at a hundred years of age,2018-05,T Liardet,https://researchspace.bathspa.ac.uk/10551/1/Tim%20Liardet%20-%20ELECTRONIC%20COPY%20-%20Three%20Poems%20for%20Kenyon%20Review%20-%20November%202017.docx
A future robot considers the human heart; A future bot projects onto itself a likeness of Darwin; A future bot addresses the mob boss released from jail at a hundred years of age,2018-05,T Liardet,https://researchspace.bathspa.ac.uk/10551/2/indexcodes.txt
Using action research to inquire into Assessment for Learning: implications for continuing professional development in English schools,2018-05,C.A McKenna,https://researchspace.bathspa.ac.uk/11557/1/11557.pdf
Using action research to inquire into Assessment for Learning: implications for continuing professional development in English schools,2018-05,C.A McKenna,https://researchspace.bathspa.ac.uk/11557/2/lightbox.jpg
Using action research to inquire into Assessment for Learning: implications for continuing professional development in English schools,2018-05,C.A McKenna,https://researchspace.bathspa.ac.uk/11557/3/preview.jpg
Using action research to inquire into Assessment for Learning: implications for continuing professional development in English schools,2018-05,C.A McKenna,https://researchspace.bathspa.ac.uk/11557/4/medium.jpg
Using action research to inquire into Assessment for Learning: implications for continuing professional development in English schools,2018-05,C.A McKenna,https://researchspace.bathspa.ac.uk/11557/5/small.jpg
Using action research to inquire into Assessment for Learning: implications for continuing professional development in English schools,2018-05,C.A McKenna,https://researchspace.bathspa.ac.uk/11557/6/indexcodes.txt
A creative computing approach to poetry as data,2018-05,X Wang,https://researchspace.bathspa.ac.uk/11560/1/11560.pdf
A creative computing approach to poetry as data,2018-05,X Wang,https://researchspace.bathspa.ac.uk/11560/2/lightbox.jpg
A creative computing approach to poetry as data,2018-05,X Wang,https://researchspace.bathspa.ac.uk/11560/3/preview.jpg
A creative computing approach to poetry as data,2018-05,X Wang,https://researchspace.bathspa.ac.uk/11560/4/medium.jpg
A creative computing approach to poetry as data,2018-05,X Wang,https://researchspace.bathspa.ac.uk/11560/5/small.jpg
A creative computing approach to poetry as data,2018-05,X Wang,https://researchspace.bathspa.ac.uk/11560/6/indexcodes.txt
Introduction: conceptualizing national and cultural transmediality,2018-04-30,M Freeman,https://researchspace.bathspa.ac.uk/9962/1/9962.pdf
Introduction: conceptualizing national and cultural transmediality,2018-04-30,M Freeman,https://researchspace.bathspa.ac.uk/9962/6/indexcodes.txt
Introduction: conceptualizing national and cultural transmediality,2018-04-30,M Freeman,https://researchspace.bathspa.ac.uk/9962/7/lightbox.jpg
Introduction: conceptualizing national and cultural transmediality,2018-04-30,M Freeman,https://researchspace.bathspa.ac.uk/9962/8/preview.jpg
Introduction: conceptualizing national and cultural transmediality,2018-04-30,M Freeman,https://researchspace.bathspa.ac.uk/9962/9/medium.jpg
Introduction: conceptualizing national and cultural transmediality,2018-04-30,M Freeman,https://researchspace.bathspa.ac.uk/9962/10/small.jpg
Psycho-social working conditions and stress in UK social workers,2018-04-26,J.M Ravalier,https://researchspace.bathspa.ac.uk/10821/1/10821.pdf
Psycho-social working conditions and stress in UK social workers,2018-04-26,J.M Ravalier,https://researchspace.bathspa.ac.uk/10821/6/indexcodes.txt
Psycho-social working conditions and stress in UK social workers,2018-04-26,J.M Ravalier,https://researchspace.bathspa.ac.uk/10821/7/lightbox.jpg
Psycho-social working conditions and stress in UK social workers,2018-04-26,J.M Ravalier,https://researchspace.bathspa.ac.uk/10821/8/preview.jpg
Psycho-social working conditions and stress in UK social workers,2018-04-26,J.M Ravalier,https://researchspace.bathspa.ac.uk/10821/9/medium.jpg
Psycho-social working conditions and stress in UK social workers,2018-04-26,J.M Ravalier,https://researchspace.bathspa.ac.uk/10821/10/small.jpg
Ecopoetry,2018-04-25,S Walton,https://researchspace.bathspa.ac.uk/11088/1/11088.pdf
Ecopoetry,2018-04-25,S Walton,https://researchspace.bathspa.ac.uk/11088/2/indexcodes.txt
Ecopoetry,2018-04-25,S Walton,https://researchspace.bathspa.ac.uk/11088/3/lightbox.jpg
Ecopoetry,2018-04-25,S Walton,https://researchspace.bathspa.ac.uk/11088/4/preview.jpg
Ecopoetry,2018-04-25,S Walton,https://researchspace.bathspa.ac.uk/11088/5/medium.jpg
Ecopoetry,2018-04-25,S Walton,https://researchspace.bathspa.ac.uk/11088/6/small.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/1/Response%20diversity%20and%20functional%20resilience%20in%20ponds.pdf
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/2/Response%20diversity%20and%20functional%20resilience%20in%20ponds%20-%20supporting%20information.pdf
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/3/indexcodes.txt
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/4/indexcodes.txt
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/9/lightbox.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/10/preview.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/11/medium.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/12/small.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/13/lightbox.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/14/preview.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/15/medium.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/16/small.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/17/10871.pdf
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/22/indexcodes.txt
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/23/lightbox.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/24/preview.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/25/medium.jpg
"The functional response and resilience in small waterbodies
along land-use and environmental gradients",2018-04-24,I Thornhill,https://researchspace.bathspa.ac.uk/10871/26/small.jpg
The influence of social media on the socialization of Chinese tourists: an analysis of social media data,2018-04-20,J Wang,https://researchspace.bathspa.ac.uk/10822/1/WangLi2018_Accepted%20version.doc
The influence of social media on the socialization of Chinese tourists: an analysis of social media data,2018-04-20,J Wang,https://researchspace.bathspa.ac.uk/10822/2/indexcodes.txt
The influence of social media on the socialization of Chinese tourists: an analysis of social media data,2018-04-20,J Wang,https://researchspace.bathspa.ac.uk/10822/3/LI%20LI%20-%20The%20influence%20of%20social%20media.pdf
The influence of social media on the socialization of Chinese tourists: an analysis of social media data,2018-04-20,J Wang,https://researchspace.bathspa.ac.uk/10822/4/lightbox.jpg
The influence of social media on the socialization of Chinese tourists: an analysis of social media data,2018-04-20,J Wang,https://researchspace.bathspa.ac.uk/10822/5/preview.jpg
The influence of social media on the socialization of Chinese tourists: an analysis of social media data,2018-04-20,J Wang,https://researchspace.bathspa.ac.uk/10822/6/medium.jpg
The influence of social media on the socialization of Chinese tourists: an analysis of social media data,2018-04-20,J Wang,https://researchspace.bathspa.ac.uk/10822/7/small.jpg
The influence of social media on the socialization of Chinese tourists: an analysis of social media data,2018-04-20,J Wang,https://researchspace.bathspa.ac.uk/10822/8/indexcodes.txt
"The Teacher Assessment in Primary Science (TAPS)
Pyramid Model: TAPS Cymru: examples from Wales",2018-04-16,S Earle,https://researchspace.bathspa.ac.uk/10999/1/TAPS_Pyramid_Final_for_Wales.pdf
"The Teacher Assessment in Primary Science (TAPS)
Pyramid Model: TAPS Cymru: examples from Wales",2018-04-16,S Earle,https://researchspace.bathspa.ac.uk/10999/6/indexcodes.txt
"The Teacher Assessment in Primary Science (TAPS)
Pyramid Model: TAPS Cymru: examples from Wales",2018-04-16,S Earle,https://researchspace.bathspa.ac.uk/10999/7/lightbox.jpg
"The Teacher Assessment in Primary Science (TAPS)
Pyramid Model: TAPS Cymru: examples from Wales",2018-04-16,S Earle,https://researchspace.bathspa.ac.uk/10999/8/preview.jpg
"The Teacher Assessment in Primary Science (TAPS)
Pyramid Model: TAPS Cymru: examples from Wales",2018-04-16,S Earle,https://researchspace.bathspa.ac.uk/10999/9/medium.jpg
"The Teacher Assessment in Primary Science (TAPS)
Pyramid Model: TAPS Cymru: examples from Wales",2018-04-16,S Earle,https://researchspace.bathspa.ac.uk/10999/10/small.jpg
Recontextualisation and the education-work relation,2018-04-16,J Hordern,https://researchspace.bathspa.ac.uk/10998/1/10998.pdf
Recontextualisation and the education-work relation,2018-04-16,J Hordern,https://researchspace.bathspa.ac.uk/10998/6/indexcodes.txt
Recontextualisation and the education-work relation,2018-04-16,J Hordern,https://researchspace.bathspa.ac.uk/10998/7/lightbox.jpg
Recontextualisation and the education-work relation,2018-04-16,J Hordern,https://researchspace.bathspa.ac.uk/10998/8/preview.jpg
Recontextualisation and the education-work relation,2018-04-16,J Hordern,https://researchspace.bathspa.ac.uk/10998/9/medium.jpg
Recontextualisation and the education-work relation,2018-04-16,J Hordern,https://researchspace.bathspa.ac.uk/10998/10/small.jpg
Emotional geographies experienced during international fieldwork: an evaluation of teaching and learning strategies for reflective assessment,2018-04-16,A Marvell,https://researchspace.bathspa.ac.uk/10987/1/10987.pdf
Emotional geographies experienced during international fieldwork: an evaluation of teaching and learning strategies for reflective assessment,2018-04-16,A Marvell,https://researchspace.bathspa.ac.uk/10987/2/indexcodes.txt
Emotional geographies experienced during international fieldwork: an evaluation of teaching and learning strategies for reflective assessment,2018-04-16,A Marvell,https://researchspace.bathspa.ac.uk/10987/3/lightbox.jpg
Emotional geographies experienced during international fieldwork: an evaluation of teaching and learning strategies for reflective assessment,2018-04-16,A Marvell,https://researchspace.bathspa.ac.uk/10987/4/preview.jpg
Emotional geographies experienced during international fieldwork: an evaluation of teaching and learning strategies for reflective assessment,2018-04-16,A Marvell,https://researchspace.bathspa.ac.uk/10987/5/medium.jpg
Emotional geographies experienced during international fieldwork: an evaluation of teaching and learning strategies for reflective assessment,2018-04-16,A Marvell,https://researchspace.bathspa.ac.uk/10987/6/small.jpg
Vocational education of young adults in England: a systemic analysis of teaching–learning transactions that facilitate self-directed learning,2018-04-16,T.H Morris,https://researchspace.bathspa.ac.uk/13081/1/13081.pdf
Vocational education of young adults in England: a systemic analysis of teaching–learning transactions that facilitate self-directed learning,2018-04-16,T.H Morris,https://researchspace.bathspa.ac.uk/13081/2/lightbox.jpg
Vocational education of young adults in England: a systemic analysis of teaching–learning transactions that facilitate self-directed learning,2018-04-16,T.H Morris,https://researchspace.bathspa.ac.uk/13081/3/preview.jpg
Vocational education of young adults in England: a systemic analysis of teaching–learning transactions that facilitate self-directed learning,2018-04-16,T.H Morris,https://researchspace.bathspa.ac.uk/13081/4/medium.jpg
Vocational education of young adults in England: a systemic analysis of teaching–learning transactions that facilitate self-directed learning,2018-04-16,T.H Morris,https://researchspace.bathspa.ac.uk/13081/5/small.jpg
Vocational education of young adults in England: a systemic analysis of teaching–learning transactions that facilitate self-directed learning,2018-04-16,T.H Morris,https://researchspace.bathspa.ac.uk/13081/6/indexcodes.txt
Assessing low-maturity organic matter in shales using Raman spectroscopy: effects of sample preparation and operating procedure,2018-04-15,D.G Henry,https://researchspace.bathspa.ac.uk/14052/1/14052.pdf
Assessing low-maturity organic matter in shales using Raman spectroscopy: effects of sample preparation and operating procedure,2018-04-15,D.G Henry,https://researchspace.bathspa.ac.uk/14052/2/lightbox.jpg
Assessing low-maturity organic matter in shales using Raman spectroscopy: effects of sample preparation and operating procedure,2018-04-15,D.G Henry,https://researchspace.bathspa.ac.uk/14052/3/preview.jpg
Assessing low-maturity organic matter in shales using Raman spectroscopy: effects of sample preparation and operating procedure,2018-04-15,D.G Henry,https://researchspace.bathspa.ac.uk/14052/4/medium.jpg
Assessing low-maturity organic matter in shales using Raman spectroscopy: effects of sample preparation and operating procedure,2018-04-15,D.G Henry,https://researchspace.bathspa.ac.uk/14052/5/small.jpg
Assessing low-maturity organic matter in shales using Raman spectroscopy: effects of sample preparation and operating procedure,2018-04-15,D.G Henry,https://researchspace.bathspa.ac.uk/14052/6/indexcodes.txt
"Indian Himalayan flood research: applications for hydro-electric power development & disaster risk reduction,
Kullu Valley, Himachal Pradesh, India",2018-04-11,E Edwards,https://researchspace.bathspa.ac.uk/11003/1/PU_Indian%20Himalayan%20Floods_2.4.pdf
"Indian Himalayan flood research: applications for hydro-electric power development & disaster risk reduction,
Kullu Valley, Himachal Pradesh, India",2018-04-11,E Edwards,https://researchspace.bathspa.ac.uk/11003/6/indexcodes.txt
"Indian Himalayan flood research: applications for hydro-electric power development & disaster risk reduction,
Kullu Valley, Himachal Pradesh, India",2018-04-11,E Edwards,https://researchspace.bathspa.ac.uk/11003/7/lightbox.jpg
"Indian Himalayan flood research: applications for hydro-electric power development & disaster risk reduction,
Kullu Valley, Himachal Pradesh, India",2018-04-11,E Edwards,https://researchspace.bathspa.ac.uk/11003/8/preview.jpg
"Indian Himalayan flood research: applications for hydro-electric power development & disaster risk reduction,
Kullu Valley, Himachal Pradesh, India",2018-04-11,E Edwards,https://researchspace.bathspa.ac.uk/11003/9/medium.jpg
"Indian Himalayan flood research: applications for hydro-electric power development & disaster risk reduction,
Kullu Valley, Himachal Pradesh, India",2018-04-11,E Edwards,https://researchspace.bathspa.ac.uk/11003/10/small.jpg
"A ‘region’ under siege? Singularisation, regionalisation and genericism in Early Childhood Studies in England",2018-04-08,J Hordern,https://researchspace.bathspa.ac.uk/10964/1/10964.pdf
"A ‘region’ under siege? Singularisation, regionalisation and genericism in Early Childhood Studies in England",2018-04-08,J Hordern,https://researchspace.bathspa.ac.uk/10964/6/indexcodes.txt
"A ‘region’ under siege? Singularisation, regionalisation and genericism in Early Childhood Studies in England",2018-04-08,J Hordern,https://researchspace.bathspa.ac.uk/10964/7/lightbox.jpg
"A ‘region’ under siege? Singularisation, regionalisation and genericism in Early Childhood Studies in England",2018-04-08,J Hordern,https://researchspace.bathspa.ac.uk/10964/8/preview.jpg
"A ‘region’ under siege? Singularisation, regionalisation and genericism in Early Childhood Studies in England",2018-04-08,J Hordern,https://researchspace.bathspa.ac.uk/10964/9/medium.jpg
"A ‘region’ under siege? Singularisation, regionalisation and genericism in Early Childhood Studies in England",2018-04-08,J Hordern,https://researchspace.bathspa.ac.uk/10964/10/small.jpg
Story as refuge,2018-04-07,B Soyinka,https://researchspace.bathspa.ac.uk/11237/1/11237.pdf
Story as refuge,2018-04-07,B Soyinka,https://researchspace.bathspa.ac.uk/11237/2/indexcodes.txt
Story as refuge,2018-04-07,B Soyinka,https://researchspace.bathspa.ac.uk/11237/3/lightbox.jpg
Story as refuge,2018-04-07,B Soyinka,https://researchspace.bathspa.ac.uk/11237/4/preview.jpg
Story as refuge,2018-04-07,B Soyinka,https://researchspace.bathspa.ac.uk/11237/5/medium.jpg
Story as refuge,2018-04-07,B Soyinka,https://researchspace.bathspa.ac.uk/11237/6/small.jpg
Introduction to the TAPS special issue of 'Primary Science',2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11000/1/11000.pdf
Introduction to the TAPS special issue of 'Primary Science',2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11000/7/indexcodes.txt
Introduction to the TAPS special issue of 'Primary Science',2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11000/8/lightbox.jpg
Introduction to the TAPS special issue of 'Primary Science',2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11000/9/preview.jpg
Introduction to the TAPS special issue of 'Primary Science',2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11000/10/medium.jpg
Introduction to the TAPS special issue of 'Primary Science',2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11000/11/small.jpg
TAPS for pupils,2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11001/1/11001.pdf
TAPS for pupils,2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11001/8/indexcodes.txt
TAPS for pupils,2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11001/9/lightbox.jpg
TAPS for pupils,2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11001/10/preview.jpg
TAPS for pupils,2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11001/11/medium.jpg
TAPS for pupils,2018-04-06,S Earle,https://researchspace.bathspa.ac.uk/11001/12/small.jpg
Racialised prescribing: enacting race/ethnicity in clinical practice guidelines and in accounts of clinical practice,2018-04-06,A Smart,https://researchspace.bathspa.ac.uk/10808/11/10808.pdf
Racialised prescribing: enacting race/ethnicity in clinical practice guidelines and in accounts of clinical practice,2018-04-06,A Smart,https://researchspace.bathspa.ac.uk/10808/12/lightbox.jpg
Racialised prescribing: enacting race/ethnicity in clinical practice guidelines and in accounts of clinical practice,2018-04-06,A Smart,https://researchspace.bathspa.ac.uk/10808/13/preview.jpg
Racialised prescribing: enacting race/ethnicity in clinical practice guidelines and in accounts of clinical practice,2018-04-06,A Smart,https://researchspace.bathspa.ac.uk/10808/14/medium.jpg
Racialised prescribing: enacting race/ethnicity in clinical practice guidelines and in accounts of clinical practice,2018-04-06,A Smart,https://researchspace.bathspa.ac.uk/10808/15/small.jpg
Racialised prescribing: enacting race/ethnicity in clinical practice guidelines and in accounts of clinical practice,2018-04-06,A Smart,https://researchspace.bathspa.ac.uk/10808/16/indexcodes.txt
"‘Bear necessities’: toys, settings and emotional becoming",2018-04-02,O Jones,https://researchspace.bathspa.ac.uk/10914/1/10914.pdf
"‘Bear necessities’: toys, settings and emotional becoming",2018-04-02,O Jones,https://researchspace.bathspa.ac.uk/10914/6/indexcodes.txt
"‘Bear necessities’: toys, settings and emotional becoming",2018-04-02,O Jones,https://researchspace.bathspa.ac.uk/10914/7/lightbox.jpg
"‘Bear necessities’: toys, settings and emotional becoming",2018-04-02,O Jones,https://researchspace.bathspa.ac.uk/10914/8/preview.jpg
"‘Bear necessities’: toys, settings and emotional becoming",2018-04-02,O Jones,https://researchspace.bathspa.ac.uk/10914/9/medium.jpg
"‘Bear necessities’: toys, settings and emotional becoming",2018-04-02,O Jones,https://researchspace.bathspa.ac.uk/10914/10/small.jpg
Using TAPS Focused Assessments as part of our teacher assessment approach,2018-04-01,K Barber,https://researchspace.bathspa.ac.uk/11915/1/11915.pdf
Using TAPS Focused Assessments as part of our teacher assessment approach,2018-04-01,K Barber,https://researchspace.bathspa.ac.uk/11915/2/lightbox.jpg
Using TAPS Focused Assessments as part of our teacher assessment approach,2018-04-01,K Barber,https://researchspace.bathspa.ac.uk/11915/3/preview.jpg
Using TAPS Focused Assessments as part of our teacher assessment approach,2018-04-01,K Barber,https://researchspace.bathspa.ac.uk/11915/4/medium.jpg
Using TAPS Focused Assessments as part of our teacher assessment approach,2018-04-01,K Barber,https://researchspace.bathspa.ac.uk/11915/5/small.jpg
Using TAPS Focused Assessments as part of our teacher assessment approach,2018-04-01,K Barber,https://researchspace.bathspa.ac.uk/11915/6/indexcodes.txt
"The TAPS pyramid: where, who and how?",2018-04-01,I Hopwood-Stephens,https://researchspace.bathspa.ac.uk/10925/1/10925.pdf
"The TAPS pyramid: where, who and how?",2018-04-01,I Hopwood-Stephens,https://researchspace.bathspa.ac.uk/10925/6/indexcodes.txt
"The TAPS pyramid: where, who and how?",2018-04-01,I Hopwood-Stephens,https://researchspace.bathspa.ac.uk/10925/7/lightbox.jpg
"The TAPS pyramid: where, who and how?",2018-04-01,I Hopwood-Stephens,https://researchspace.bathspa.ac.uk/10925/8/preview.jpg
"The TAPS pyramid: where, who and how?",2018-04-01,I Hopwood-Stephens,https://researchspace.bathspa.ac.uk/10925/9/medium.jpg
"The TAPS pyramid: where, who and how?",2018-04-01,I Hopwood-Stephens,https://researchspace.bathspa.ac.uk/10925/10/small.jpg
